GYear,GMonth,GDay,GoldText,GoldVerse,GoldFrame,GoldAlign,GoldSize,BigText,BigAlign,BigSize,SmallText
2018,11,15,要听教训、#就得智慧、#不可弃绝。 ,箴言8章33节,S,C,M,花生容易受潮发霉，#产生致敏原，请放置于低温、#干燥的地方。 ,C,L,.
2018,11,16,你们要时时儆醒、常常#祈求、使你们能逃避这#一切要来的事、得以站#立在人子面前。 ,路加福音21章36节,S,C,M,如果你想做某件事，你会找出方法。 #反之，你会找出借口。 ,C,L,.
2018,11,17,这巴拿巴原是个好人、#被圣灵充满、#大有信心． #于是有许多人归服了主。 ,使徒行传11章24节,S,C,M,「巴拿巴」就是劝慰之子。 ,C,L,.
2018,11,18,你当竭力、#在神面前得蒙喜悦、#作无愧的工人、#按着正意分解真理的道。 ,提摩太后书2章15节,S,C,M,这世界需要的工作，#也是你最喜爱的工作，#这是你的任务所在。 ,C,L,.
2018,11,19,你们不可偷盗、#不可欺骗、#也不可彼此说谎。 ,利未记19章11节,S,C,M,事发前所说的话是理据，#事发后所说的话是借口。 ,C,L,.
2018,11,20,岂不知你们的身子#就是圣灵的殿吗？ ,哥林多前书6章19节,S,C,M,要保持身体健康。 #白萝卜可健胃消食，#能缓解腹胀不适。 ,C,L,.
2018,11,21,于是对门徒说、#要收的庄稼多、#作工的人少． ,马太福音9章37节,S,C,M,以工作谋取生活的，#也是这世界所需要的，#这是你的使命所在。 ,C,L,.
2018,11,22,基督耶稣降世，#为要拯救罪人。 ,提摩太前书1章15节,S,C,M,热情、专业、任务及使命的所在，#正是我们来这世界的目的。 ,C,L,.
2018,11,23,你当领受他口中的教训、#将他的言语存在心里。 ,约伯记22章22节,S,C,M,成功不能得到教训，#失败才可以。 ,C,L,.
2018,11,24,智慧的价值无人能知、#在活人之地也无处可寻。 ,约伯记28章13节,S,C,M,我们看的是价值，#不是价格。 ,C,L,.
2018,11,25,基甸说、我不管理你们、#我的儿子也不管理你们． #惟有耶和华管理你们。 ,士师记8章23节,S,C,M,长处胜过别人，#仍须「管理」自己的长处胜过别人。 ,C,L,.
2018,11,26,将我们领进这地方、#把这流奶与蜜之地#赐给我们。 ,申命记26章9节,S,C,M,真正的蜜糖应有芬芳扑鼻的香气，#如果只是甜味，糖份可能太多。 ,C,L,.
2018,11,27,二人若不同心，#岂能同行呢？ ,阿摩司书3章3节,S,C,M,同心是因，同行是果。 ,C,L,.
2018,11,28,我实在告诉你们、#他为这一只羊欢喜、#比为那没有迷路的#九十九只欢喜还大呢。 ,马太福音18章13节,S,C,M,我曾是那迷失的羊，感谢主#耶稣让我回到上帝家中。 ,C,L,.
2018,11,29,施比受更为有福,使徒行传20章35节,S,C,M,躺在床上的病人与#来帮助的义工#对此金句有更深的理解。 ,C,L,.
2018,11,30,神使我喜笑、#凡听见的必与我一同喜笑。 ,创世记21章6节,S,C,M,猜一猜:#笑是正常的。 ,C,L,（猜圣经人物，明天揭晓）
2018,12,1,我的心哪、你为何忧闷、#为何在我里面烦躁．应当仰望神． #因他笑脸帮助我、我还要称赞他。 ,诗篇42章5节,S,C,M,笑使全身运动，让筋骨#舒展，也可促进血液循#环，减压和稳定情绪。 ,C,L,（「动脑筋」答案：哈该）
2018,12,2,耶和华岂有难成的事吗？ ,创世记18章14节,S,C,M,事情的看法总有不同，#你的头痛，药房老板有#另一种奇妙的感觉呢。 ,C,L,.
2018,12,3,与众寡合的，#独自寻求心愿，#并恼恨一切真智慧。 ,箴言18章1节,S,C,M,除了朋友，敌人坦白的说话，#也能提醒行事。 ,C,L,.
2018,12,4,你要尽心、尽性、#尽意、爱主你的神。 ,马太福音22章37节,S,C,M,最大的诫命不是头脑的知识，#是生命的教条，也是生活的方式。 ,C,L,.
2018,12,5,只要心里尊主基督为圣． #有人问你们心中盼望的缘由、#就要常作准备、#以温柔敬畏的心回答各人． ,彼得前书3章15节,S,C,M,考试丶见工、约会需预先准备。 #为主耶稣做事，更必须预备妥当。 ,C,L,.
2018,12,6,人若无有、#自己还以为有、#就是自欺了。 ,加拉太书6章3节,S,C,M,网络世界自欺欺人的举#动：「我已看过并同意。」,C,L,.
2018,12,7,心怀二意的人、#在他一切所行的路上、#都没有定见。 ,雅各书1章8节,S,C,M,有神带领的道路#是有「主」见的。 ,C,L,.
2018,12,8,只要心里尊主基督为圣。 #有人问你们心中盼望的缘由，#就要常作准备，以温柔、#敬畏的心回答各人；,彼得前书3章15节,S,C,M,每人的位份虽不同，重要是#并冇高低之分，只有大家为#不同岗位作好的准备而已。 ,C,L,.
2018,12,9,七月十五日是住棚节、#要在耶和华面前守这节七日。 ,利未记23章34节,S,C,M,「住棚节」记念耶和华在以色列#人在旷野中漂流四十年期间所住#的棚屋，并供养了饮食。 ,C,L,.
2018,12,10,少年人用什么洁净他的#行为呢．是要遵行你的话。 ,诗篇119章9节,S,C,M,早于公元前23世纪时，#已有泥板上记载制造 肥皂#清洁衣服的公式。 ,C,L,.
2018,12,11,人子来、不是要受人的服事、#乃是要服事人．并且要舍命、#作多人的赎价。 ,马太福音20章28节,S,C,M,猜一猜:#七月出生,C,L,（猜圣经人物，明天揭晓）
2018,12,12,我只怕你们的心或偏于#邪、失去那向基督所存#纯一清洁的心、就像蛇#用诡诈诱惑了夏娃一样。 ,哥林多后书11章3节,S,C,M,不要高估自己对抗诱惑的能力。 ,C,L,（「动脑筋」答案：夏娃）
2018,12,13,最要紧的是彼此切实相爱。 #因为爱能遮掩许多的罪。 ,彼得前书4章8节,S,C,M,在耶稣基督里，我们都是罪人，#没有什么可持胜过别人。 ,C,L,.
2018,12,14,不轻易发怒的，胜过勇士；#治服己心的，强如取城。 ,箴言16章32节,S,C,M,合桃含钙及镁，有减压作用，#维持好心情。 ,C,L,.
2018,12,15,不以恶报恶，以辱骂还辱骂，#倒要祝福；因你们是为此蒙召，#好叫你们承受福气。 ,彼得前书3章9节,S,C,M,以恶报恶是没有主见，#随波逐流的行为。 ,C,L,.
2018,12,16,神是信实的，必不叫你们受#试探过于所能受的；在受试#探的时候，总要给你们开一#条出路，叫你们能忍受得住。 ,哥林多前书10章13节,S,C,M,在试探的场境下，#你是有选择权的。 ,C,L,.
2018,12,17,朋友乃时常亲爱，#弟兄为患难而生。 ,箴言17章17节,S,C,M,人的生活离不开友谊，#但要得到真正的友谊才是不容易；#(明天续),C,L,.
2018,12,18,你们要将一切的忧虑卸给神，#因为他顾念你们。 ,彼得前书5章7节,S,C,M,友谊总需要忠诚去播种，#用热情去灌溉，用原则去培养，#用谅解去护理。 ,C,L,马克思
2018,12,19,每早晨，这都是新的；#你的诚实极其广大！ ,耶利米哀歌3章23节,S,C,M,早晨起来，已是感恩。 ,C,L,.
2018,12,20,你们的话，是，就说是；不#是，就说不是。若再多说，#就是出于那恶者。 ,马太福音5章37节,S,C,M,笑话一则：#小明的父亲责备他偷吃糖果。 #小明回答：「是我肚子要吃，#不是我。」,C,L,.
2018,12,21,人活着不是单靠食物，而#是靠耶和华口里所出的一#切话。 ,申命记8章3节,S,C,M,请用心谢饭祷告，主在听。 ,C,L,.
2018,12,22,神要擦去他们一切的眼泪；#不再有死亡，也不再有悲哀#、哭号、痛苦，因为#先前的事都过去了。 ,启示录21章4节,S,C,M,眼泪(希腊文penthos)代表哀恸，#是最强的哀伤，是失去亲人，#所爱而流出的。 ,C,L,.
2018,12,23,你们要谨慎自守、#免去一切的贪心． #因为人的生命、#不在乎家道丰富。 ,路加福音12章15节,S,C,M,请不要躺卧病床时#才悟出生命的意义。 ,C,L,.
2018,12,24,聪明人的心得知识；#智慧人的耳求知识。 ,箴言18章15节,S,C,M,我们需要一颗受教的心，#和一个受教的耳朵。 ,C,L,.
2018,12,25,静默有时、言语有时． ,传道书3章7节,S,C,M,对事情不了解时，耳朵可以听，#眼可以看，但嘴巴要小心说。 ,C,L,.
2018,12,26,你们无论做什么，#都要从心里做，#像是给主做的，#不是给人做的。 ,歌罗西书3章23节,S,C,M,为主做事，挺起胸膛，#无畏无惧，勇敢向前。 ,C,L,.
2018,12,27,你们要恒切祷告，#在祷告中警醒感恩。 ,歌罗西书4章2节,S,C,M,恒切祷告不只不断的祈#求，还要持续不断地依#靠天父，与祂交通。 ,C,L,.
2018,12,28,圣经都是神所默示的、#于教训、督责、使人归正、#教导人学义、都是有益的． ,提摩太后书3章16节,S,C,M,骄傲、自以为是，是沟通的#最大障碍；祷告开始时，求#神帮助，拿开这些障碍。 ,C,L,.
2018,12,29,耶和华对该隐说、#你为什么发怒呢、#你为什么变了脸色呢． ,创世记4章6节,S,C,M,发怒了。请找出原因。 #想一想神要你学习什么。 ,C,L,.
2018,12,30,你们若遵行我所吩咐的，#就是我的朋友了。 ,约翰福音15章14节,S,C,M,「朋友」代表着上帝对人的接纳，#以及祂与人之间一份关系的肯定。 ,C,L,.
2018,12,31,你们常存忍耐、#就必得生命。 ,路加福音21章19节,S,C,M,食物篇：#大部份豆类食物含有有毒物质，#必须高温彻底烹煮。 ,C,L,.
2017,1,1,求你指教我们怎样数算#自己的日子、好叫我们#得着智慧的心。,诗篇90章12节,S,C,M,过去成经验，不可改。#建构新未来，在你心。,C,L,.
2017,1,2,门徒称为基督徒、#是从安提阿起首。,使徒行传11章26节,S,C,M,「基督徒」不是自称的，#是使别人「看见」的基督徒。,C,L,.
2017,1,3,你若行得好、岂不蒙悦纳、#你若行得不好、罪就伏在门前,创世记4章7节,S,C,M,猜一猜:#天机不可泄露。（猜圣经人物，明天揭晓）,C,L,.
2017,1,4,凡听见我这话就去行的、#好比一个聪明人、#把房子盖在磐石上。,马太福音7章24节,S,C,M,金钱、健康、权力也可变，#唯主耶稣的话不变。,C,L,(猜一猜:该隐)
2017,1,5,凡自高的必降为卑、#自卑的必升为高。,马太福音23章12节,S,C,M,嗜甜对身体健康有影响，#苦口也可是良药。,C,L,.
2017,1,6,信心经过试验、#就生忍耐,雅各书1章3节,S,C,M,感谢上帝没有把我造成一个灵巧#的工匠。我的那些最重要的发现#是受到失败的启发而获得的。,C,L,大卫
2017,1,7,求你开我的眼睛、#使我看出你律法中的奇妙。,诗篇119章18节,S,C,M,护眼可多吃含维他命Ａ、Ｃ、Ｅ之#蔬菜及水果，少吃油炸食物。,C,L,.
2017,1,8,人有见识就不轻易发怒，#宽恕人的过失便是自己的荣耀。,箴言19章11节,S,C,M,面对发怒，可先问「为什么？」，#再问「神要你学习什么？」。,C,L,.
2017,1,9,地和其中所充满的，世界和#住在其中的，都属耶和华。,诗篇24章1节,S,C,M,耶和华令我们管理大地，#爱护环境是我们的「责任」。,C,L,.
2017,1,10,污秽的言语、一句不可出口、#只要随事说造就人的好话、#叫听见的人得益处。,以弗所书4章29节,S,C,M,动脑筋：#很难找到丈夫的水中生物是什么?,C,L,.
2017,1,11,你们或吃或喝，无论做什么，#都要为荣耀神而做。,哥林多前书10章31节,S,C,M,或吃或喝如何荣耀神?#可赞美、顺服和爱神。#作良好的见证。,C,L,(动脑筋:没有水公的「水母」)
2017,1,12,总要用爱心互相服侍。,加拉太书5章13节,S,C,M,医院里，你可发现三类服侍--#没有服侍、无爱心的服侍和#有爱心的服侍。,C,L,.
2017,1,13,若一家自相分争，#那家就站立不住。,马可福音3章25节,S,C,M,健康的家庭支持#你面对外来的挑战。,C,L,.
2017,1,14,我看重他口中的言语，#过于我需用的饮食。,约伯记23章12节,S,C,M,工作态度比工作能力更重要。,C,L,.
2017,1,15,开通他们的耳朵、将当受#的教训印在他们心上,约伯记33章16节,S,C,M,听到不代表明白。#求主开通我的耳朵。,C,L,.
2017,1,16,向山举目,诗篇121章1节,S,C,M,我的帮助从造天地的耶和华而来。,C,L,诗121:2
2017,1,17,起初速得的产业、#终久却不为福。,箴言20章21节,S,C,M,赌博令人丧失工作热诚，#然后破坏人的正常生活。,C,L,.
2017,1,18,被浪摇撼,马太福音14章24节,S,C,M,小信的人哪、为什么疑惑呢?,C,L,太14:31
2017,1,19,你的财宝在那里，#你的心也在那里。,马太福音6章21节,S,C,M,小孩的玩具，青年的爱侣，#老年的健康，都是他们的财宝，#唯有耶和华的爱是永恒的。,C,L,.
2017,1,20,遇亨通的日子，你当喜乐；#遭患难的日子，你当思想。,传道书7章14节,S,C,M,试炼与成功是并列的。,C,L,.
2017,1,21,不要怕，只要信！,马可福音5章36节,S,C,M,也许你会害怕面对一些人或事。#但神与你同在，没有什么可怕的。,C,L,.
2017,1,22,凡有弟兄不按规矩而行，#不遵守从我们所受的教训，#就当远离他。,帖撒罗尼迦后书3章6节,S,C,M,不要高估自己的能力，#应远离不当的事情。,C,L,.
2017,1,23,你们要以感谢为祭献与神．#又要向至高者还你的愿．,诗篇50章14节,S,C,M,「欢欣，心里感谢神；#歌唱，归于圣父...」,C,L,美乐颂
2017,1,24,健康的人用不着医生，#有病的人才用得着。#我来本不是召义人，#乃是召罪人。,马可福音2章17节,S,C,M,求神带领没有方向的人，#教导没有能力的弱者。,C,L,.
2017,1,25,我们相爱，不要只在言#语和舌头上，总要以行#为和真诚上表现出来。,约翰一书3章18节,S,C,M,爱是名词，也是动词。,C,L,.
2017,1,26,人点灯，不放在斗底下，#是放在灯台上，#就照亮一家的人。,马太福音5章15节,S,C,M,不一样的生命、人生及价值观#是要让别人看见的。,C,L,.
2017,1,27,神的儿子若使你们自由，#你们就真正自由了。,约翰福音8章36节,S,C,M,心灵得自由释放，#外在的捆绑就不能再辖制我们了。,C,L,.
2017,1,28,正月初一日、#你要立起帐幕．,出埃及记40章2节,S,C,M,让耶和华进入你心。,C,L,.
2017,1,29,我们不丧胆．外体虽然毁坏、#内心却一天新似一天。,哥林多后书4章16节,S,C,M,内心与身体是可以反方向成长的。#坚强的意志也可反胜健全的身体。,C,L,.
2017,1,30,你借着我，日子必增多，#年岁也必加添。,箴言9章11节,S,C,M,笑话一则：#老师：「每天听英文，听久了自然懂。」#学生：「我每天听猫叫，听久了也不懂。」#老师：「……。」,C,L,.
2017,1,31,有一件事我要责备你、就是#你把起初的爱心离弃了。,启示录2章4节,S,C,M,没有爱心的、仍住在死中。,C,L,约翰一书3章14节
2017,2,1,大山可以挪开、#小山可以迁移．#但我的慈爱必不离开你...,以赛亚书54章10节,S,C,M,山会改变，时代会变迁，#但爱是不会因外在的变迁而改变。,C,L,.
2017,2,2,我们有这指望如同灵魂的锚、#又坚固又牢靠。,希伯来书6章19节,S,C,M,船锚靠重量与抓力以稳定船体#不受水流与风向影响而漂流。#你的锚靠什么？,C,L,.
2017,2,3,神的旨意就是要你们#成为圣洁、远避淫行．,帖撒罗尼迦前书4章3节,S,C,M,有很多人在战场上为国家牺牲，#又有多少基督徒为神的旨意牺牲？,C,L,.
2017,2,4,凡事谢恩．#因为这是神在基督耶稣#里向你们所定的旨意。,帖撒罗尼迦前书5章18节,S,C,M,有很多人在奥运场上为国家摆上，#又有多少基督徒为神的旨意摆上？,C,L,.
2017,2,5,你们必晓得真理、#真理必叫你们得以自由。,约翰福音8章32节,S,C,M,笑话一则：#法官对犯人说：「你为何印假钞?」#犯人回答：「我不懂印真钞。」,C,L,（请认识真理）
2017,2,6,为什么看见你弟兄眼中有刺、#却不想自己眼中有梁木呢。,马太福音7章3节,S,C,M,看见不等于看清。,C,L,.
2017,2,7,这些事门徒一样也不懂得、#意思乃是隐藏的、#他们不晓得所说的是什么。,路加福音18章34节,S,C,M,看清不等于看懂。,C,L,.
2017,2,8,耶稣开他们的心窍、#使他们能明白圣经．,路加福音24章45节,S,C,M,看懂不等于看明。,C,L,(求主开我的心窍、使我能明白圣经)
2017,2,9,死苍蝇、使作香的膏油发#出臭气．这样、一点愚昧#、也能败坏智慧和尊荣。,传道书10章1节,S,C,M,放有几滴薰衣草油的海#绵在室内，可赶走苍蝇。,C,L,.
2017,2,10,不要自以为有智慧；#要敬畏耶和华，远离恶事。,箴言3章7节,S,C,M,一切皆由耶和华掌控。#自以为有智慧，却是偏行己路。,C,L,.
2017,2,11,你务要至死忠心、我就#赐给你那生命的冠冕。,启示录2章10节,S,C,M,不要受魔鬼的诱惑，务要忠#心;更要远离魔鬼，不要测#试自己抗拒诱惑的能力。,C,L,.
2017,2,12,我们相爱，不要只在言语#或舌头上，总要以行为和#真诚表现出来。,约翰一书3章18节,S,C,M,喜欢的出发点是自己，#爱的出发点是对方。,C,L,.
2017,2,13,基督释放了我们，#为使我们得自由。,加拉太书5章1节,S,C,M,必须学懂控制，#才享有自由。,C,L,.
2017,2,14,良言如同蜂巢，#使心甘甜，使骨得医治。,箴言16章24节,S,C,M,有些事情，不谈是结，一谈是疤。,C,L,.
2017,2,15,你们的话，是，就说是；#不是，就说不是。#若再多说，就是出于那恶者。,马太福音5章37节,S,C,M,人们是看你做什么，不是听什么。#多说不等于多做。,C,L,.
2017,2,16,因我们行事为人是凭着信心，#不是凭着眼见。,哥林多后书5章7节,S,C,M,一个有信心与没有信心#的行为是可分辨的。,C,L,.
2017,2,17,你们要谨慎．若是你的#弟兄得罪你、就劝戒他．#他若懊悔、就饶恕他。,路加福音17章3节,S,C,M,出现问题时不要忙着追究责任，#纠正及防止问题再发生更重要。,C,L,.
2017,2,18,你们将认识真理，#真理会使你们自由。,约翰福音8章32节,S,C,M,自由的生活，不是放肆的生活。,C,L,.
2017,2,19,人的高傲使自己蒙羞；#心里谦逊的，必得尊荣。,箴言29章23节,S,C,M,动脑筋：#刚买的袜子为什么会有一个洞？,C,L,.
2017,2,20,这世界、和其上的情欲、#都要过去．惟独遵行神旨#意的、是永远常存。,约翰一书2章17节,S,C,M,竭力遵行神的旨意。#得享永远的福乐。,C,L,动脑筋:没有洞怎么穿进去
2017,2,21,你当悔改,启示录2章16节,S,C,M,人若说我认识他、#却不遵守他的诫命、#便是说谎话的。,C,L,.
2017,2,22,你们那一个能用思虑、#使寿数多加一刻呢。,马太福音6章27节,S,C,M,死亡未必能预期，也未必躲得过；#悔过归主得永生，#是主应许的，你们求便得着。,C,L,.
2017,2,23,耳朵岂不试验言语、#正如上膛尝食物么。,约伯记12章11节,S,C,M,不要倚恃你的学问、才智。#请虚心细听。,C,L,.
2017,2,24,疲乏的、他赐能力．#软弱的、他加力量．,以赛亚书40章29节,S,C,M,卧床的病人借神的力量#是不疲乏、是不软弱的。,C,L,.
2017,2,25,我、和我家、#我们必定事奉耶和华。,约书亚记24章15节,S,C,M,白鹤芋、吊兰等植物能减低#室内的空气污染物质。,C,L,.
2017,2,26,最要紧的是彼此切实相爱，#因为爱能遮掩许多的罪。,彼得前书4章8节,S,C,M,有这情况吗？#对不熟悉的人有礼，#对亲密的人苛刻。,C,L,.
2017,2,27,有一件事我要责备你、就#是你容让那自称是先知的#妇人耶洗别教导我的仆人,启示录2章20节,S,C,M,容让坏事发生是会被责备的。,C,L,.
2017,2,28,天国是努力进入的、#努力的人就得着了。,马太福音11章12节,S,C,M,一代拳王比利并非在赛#场上诞生，只不过是那#里受到公开的肯定。,C,L,.
2017,3,1,艳丽是虚假的．#美容是虚浮的．#惟敬畏耶和华的妇女、#必得称赞。,箴言31章30节,S,C,M,笑话一则：#女问男：“我疯了，你还会爱我吗？”#男答：“爱！”#女忧愁地说：“你只爱我的外表！”,C,L,.
2017,3,2,应当一无挂虑，只要凡事#借着祷告、祈求和感谢，#将你们所要的告诉上帝。,腓立比书4章6节,S,C,M,忧虑是对事情没有帮助的。,C,L,.
2017,3,3,耶稣说、父阿、赦免他们．#因为他们所作的、#他们不晓得。,路加福音23章34节,S,C,M,当受了伤害，不用难过，#他们不晓得，神却知道的。#伸冤在神。,C,L,.
2017,3,4,主所应许我们的就是永生。,约翰一书2章25节,S,C,M,大盆地刺果松是目前世界上#已知寿命最长的生物之一，#寿命可达千年。,C,L,.
2017,3,5,要回想你是怎样领受、#怎样听见的．又要遵守、#并要悔改。,启示录3章3节,S,C,M,明知某些食物不健康，#仍旧爱吃，这是任性吗？,C,L,.
2017,3,6,五旬节到了、#门徒都聚集在一处。,使徒行传2章1节,S,C,M,五旬节，即圣灵降临日，是#从初熟节开始算起的第50#天（第七个安息日的次日）,C,L,（利23:10-11;15-17）
2017,3,7,不可按外貌断定是非、#总要按公平断定是非。,约翰福音7章24节,S,C,M,动脑筋：#7个橙分给11个小朋友，怎么分才公平?,C,L,.
2017,3,8,你们作主人的、要公公#平平的待仆人、因为知道#你们也有一位主在天上。,歌罗西书4章1节,S,C,M,良好社会始于互相尊重，#理解及信任。,C,L,(动脑筋:榨成橙汁)
2017,3,9,无论作什么事，#都要从心里作，#像是给主作的，#不是给人作的。,歌罗西书3章23节,S,C,M,认识真正的主人，#衪的安排，必有其美意。,C,L,.
2017,3,10,「凡事都可行」，#但不都有益处；#「凡事都可行」，#但不都造就人。,哥林多前书10章23节,S,C,M,有益处，造就人，行吧！,C,L,.
2017,3,11,我拿什么报答耶和华#向我所赐的一切厚恩？,诗篇116章12节,S,C,M,与耶和华有紧密的连系，#自然知道怎样做。,C,L,.
2017,3,12,系在你指头上，#刻在你心版上。,箴言7章3节,S,C,M,系在你指头上，#刻在你心版上，#种在你灵命上。,C,L,.
2017,3,13,谁能使我们与#基督的爱隔绝呢？,罗马书8章35节,S,C,M,难道是患难么、是困苦么、#是逼迫么、是饥饿么、#是赤身露体么、是危险么、是刀剑么。,C,L,罗马书8章35节
2017,3,14,凡你手所当做的事#要尽力去作,传道书9章10节,S,C,M,有些事情我们不愿意做，有些我们#愿意做，但更有些我们不愿意也要#做，因是神的旨意，我们要荣耀神。,C,L,.
2017,3,15,务要传道，#无论得时不得时,提摩太后书4章2节,S,C,M,放胆传福音吧，其余的，#神会安排。,C,L,.
2017,3,16,总要劳力、#亲手作正经事、#就可有余、#分给那缺少的人。,以弗所书4章28节,S,C,M,勤劳工作必有得，#赌博人生注定失。,C,L,.
2017,3,17,我是好牧人；#好牧人为羊舍命。,约翰福音10章11节,S,C,M,作为团队的好领导，#应为团队舍弃利益。,C,L,.
2017,3,18,设筵满屋，大家相争，#不如有块干饼，大家相安。,箴言17章1节,S,C,M,可以共患难，因没有什么可争；#不能共富贵，因拥有太多可夺。,C,L,.
2017,3,19,惟有主站在我旁边，#加给我力量,提摩太后书4章17节,S,C,M,求主加力量，人不能，主能。,C,L,.
2017,3,20,圣灵所结的果子、就是#仁爱、喜乐、和平、#忍耐、恩慈、良善、#信实、温柔、节制,加拉太书5章22节,S,C,M,神愿你来陶造我，#使我在灵里果子更多...,C,L,(摘自：陶造我生命）
2017,3,21,草必枯干、花必凋残、#惟有我们神的话、#必永远立定。,以赛亚书40章8节,S,C,M,鲜花能否延迟凋谢与它的品质、#水份和营养很有关系。但无论如#何，生命总有总结时。,C,L,.
2017,3,22,船被风抓住、#敌不住风、#我们就任风刮去。,使徒行传27章15节,S,C,M,船的力量在帆桨，#人的力量在理想。,C,L,.
2017,3,23,我们晓得万事都互相效力，#叫爱神的人得益处，#就是按他旨意被召的人。,罗马书8章28节,S,C,M,「万事」可以是疾病困难中，#出现你身边的天使。#让你知道神无时无刻的看顾。,C,L,.
2017,3,24,你们要休息，#要知道我是神！,诗篇46章10节,S,C,M,紧迫的生活使我们远离神。,C,L,.
2017,3,25,你要敬畏耶和华你的神、#事奉他、专靠他、#也要指着他的名起誓。,申命记10章20节,S,C,M,事奉他，不忘专靠他。#任何的事奉，也必须与神同行。#听祂旨意。,C,L,.
2017,3,26,在指望中要喜乐,罗马书12章12节,S,C,M,恒切祷告、一切有天父安排。,C,L,.
2017,3,27,在患难中要忍耐,罗马书12章12节,S,C,M,恒切祷告、一切有天父安排。,C,L,.
2017,3,28,祷告要恒切,罗马书12章12节,S,C,M,恒切祷告、这是一种操练。,C,L,.
2017,3,29,眼睛就是身上的灯．#你的眼睛若了亮、#全身就光明。,马太福音6章22节,S,C,M,时常使用3C产品可多吃护#眼营养素的食物如玉米、葡#萄、红萝卜、菠菜等蔬果。,C,L,.
2017,3,30,认识你独一的真神、并且#认识你所差来的耶稣#基督、这就是永生。,约翰福音17章3节,S,C,M,追求认识至高创造神和#祂差来的耶稣基督的救赎#是基督徒一生的追求。,C,L,.
2017,3,31,你们往普天下去、#传福音给万民听。,马可福音16章15节,S,C,M,传福音是每位基督徒的使命。,C,L,.
2017,4,1,设筵满屋、大家相争、#不如有块干饼、大家相安。,箴言17章1节,S,C,M,共渡艰难比能共享富贵#的朋友更值得珍惜。,C,L,.
2017,4,2,我们日用的饮食、#天天赐给我们。,路加福音11章3节,S,C,M,全球约有八亿人口没有足够#粮食。每天与饥饿有关之死#亡人数约为21000人。,C,L,(世界粮食计划署)
2017,4,3,怜悯贫穷的、#就是借给耶和华．#他的善行、#耶和华必偿还。,箴言19章17节,S,C,M,施比受更有福。,C,L,.
2017,4,4,义人的记念被称赞,箴言10章7节,S,C,M,清明节扫墓可献花纪念#去世之亲友、牧者、信徒，#以表追思纪念。,C,L,.
2017,4,5,我也不定你的罪，去吧！#从此不要再犯罪了。,约翰福音8章11节,S,C,M,指出别人的错误容易；#接纳别人的错误困难；#感谢主耶稣赦免我们的罪。,C,L,.
2017,4,6,年老的时候仍要结果子,诗篇92章14节,S,C,M,君子不可以不修身。,C,L,作者:子思
2017,4,7,贪爱银子的、#不因得银子知足．#贪爱丰富的、#也不因得利益知足,传道书5章10节,S,C,M,手中拥有的，已比没有拥有的好。#仍要计较?,C,L,.
2017,4,8,你不要心里急躁恼怒、#因为恼怒存在#愚昧人的怀中。,传道书7章9节,S,C,M,心里急躁恼怒时，多问为何。#为何恼怒？为何恼怒？#为何神要我们有此经历？,C,L,.
2017,4,9,至于我和我家，#我们必定事奉耶和华。,约书亚记24章15节,S,C,M,我们应当尽我们所能，#把美好的福音传开。,C,L,.
2017,4,10,义人多有苦难．#但耶和华救他脱离这一切,诗篇34章19节,S,C,M,神不会免去我们的苦难，#乃是拯救我们，#脱离一切苦难。,C,L,.
2017,4,11,神所赐出人意外的平安，#必在基督耶稣里，#保守你们的心怀意念。,腓立比书4章7节,S,C,M,做决定时，与神相交、#内心平安，是其中重点要素。,C,L,.
2017,4,12,为什么胆怯．#你们还没有信心么。,马可福音4章40节,S,C,M,信心不会在可能的领域内操作。人力#办得到之处是无上帝的荣耀可言的。,C,L,GeorgeMueller
2017,4,13,若有人在基督里，#他就是新造的人，#旧事已过，#都变成新的了。,哥林多后书5章17节,S,C,M,弃绝旧事，迎接主耶稣进入你心，#才可得到新的丰盛生命。,C,L,.
2017,4,14,我只有一件事，#就是忘记背后，#努力面前的，#向着标杆直跑,腓立比书3章13节,S,C,M,当一个人找到更有意义、更美、#更好、更有价值的人生方向，#一切恶习将会离去。,C,L,.
2017,4,15,你们若有信心像一粒芥菜种#、就是对这座山说、你从这#边挪到那边、他也必挪去．,马太福音17章20节,S,C,M,芥菜的种子是很小的，#但长大后可变成树。#不要看外表，要看本质。,C,L,.
2017,4,16,耶和华阿、你是我的灯．#耶和华必照明我的黑暗。,撒母耳记下22章29节,S,C,M,黑暗中使用手机，#特别伤害眼睛。,C,L,.
2017,4,17,想要发财的人，就陷在#迷惑、落在网罗和许多#无知有害的私欲里，叫#人沉在败坏和灭亡中。,提摩太前书6章9节,S,C,M,没钱的时候，假装有钱；#有钱的时候，假装没钱。,C,L,.
2017,4,18,你们知道分辨天上的气色、#倒不能分辨这时候的神迹。,马太福音16章3节,S,C,M,神迹每天都在发生。,C,L,.
2017,4,19,你们行善不可丧志。,帖撒罗尼迦后书3章13节,S,C,M,行善不要做给人看，#是为主而做。,C,L,.
2017,4,20,感谢神，#因他有说不尽的恩赐！,哥林多后书9章15节,S,C,M,每天醒来时，也禁不住感谢神赐予生命。,C,L,.
2017,4,21,二人若不同心、#岂能同行呢。,阿摩司书3章3节,S,C,M,同心、同行是彼此一起寻求神的#旨意而遵行。不寻求神的旨意，#将引致二人一起犯错。,C,L,.
