GYear,GMonth,GDay,GoldText,GoldVerse,GoldFrame,GoldAlign,GoldSize,BigText,BigAlign,BigSize,SmallText
2016,6,3,我們愛，#因為　神先愛我們。,約翰一書4章19節,S,C,M,希臘語中的愛有不同意思，可以是agape#、phileo、eros等。新約聖經指的#愛是agape，即「無條件的愛」。,C,L,.
2016,6,4,人若無有，自己還以為有，#就是自欺了。,加拉太書6章3節,S,C,M,找藉口，合理化自己的#觀念與行為是自我欺騙。,C,L,.
2016,6,5,一句良言，#使心歡樂。,箴言12章25節下,S,C,M,一句得宜的說話，#可以改變人的一生。,C,L,.
2016,6,6,你們願意人怎樣待你們，#你們也要怎樣待人。,路加福音6章31節,S,C,M,人在做，主在看。,C,L,.
2016,6,7,人在最小的事上忠心，在大事上也忠心；#在最小的事上不義，在大事上也不義。,路加福音16章10節,S,C,M,基督要求祂的門徒在所有#事上作---忠心管家。,C,L,.
2016,6,8,我要謹慎我的言行，免得我舌#頭犯罪；惡人在我面前的時候，#我要用嚼環勒住我的口。,詩篇39篇1節上,S,C,M,講者無心，聽者有耳。,C,L,.
2016,6,9,螞蟻是無力之類，#卻在夏天預備糧食。,箴言30章25節,S,C,M,「端」是「初」，「午」是「陽」。#到了端午節，就知道夏天來了。,C,L,.
2016,6,10,好施捨的，必得豐裕；#滋潤人的，必得滋潤。,箴言11章25節,S,C,M,是「施」，還是「受」?#是「得」，還是「失」?,C,L,.
2016,6,11,口吐真言，永遠堅立；#舌說謊話，只存片時。,箴言12章19節,S,C,M,笑話一則：#課室的椅子弄破了，老師問：「誰做的？」#一位學生說：「我。」老師：「你做了不該#做的事，也做了讚賞的事-不說謊。」,C,L,.
2016,6,12,感謝神，因他有說不盡的恩賜！,哥林多後書9章15節,S,C,M,生活結善果，#榮耀全歸主。,C,L,.
2016,6,13,凡較力爭勝的，諸事都有節制；,哥林多前書9章25節上,S,C,M,不同的價值觀，#產生不同的競賽意義。,C,L,.
2016,6,14,你們存心不可貪愛錢財，#要以自己所有的為足；,希伯來書13章5節,S,C,M,錢財身外物。生不帶來，死不帶去。#惟獨主的恩典，洗淨我罪，給我永生。,C,L,.
2016,6,15,凡我所疼愛的，我就責備管教他；#所以你要發熱心，也要悔改。,啟示錄3章19節,S,C,M,身體出現的病徵，#例如痛楚，發燒，#是責備，也是提醒，問題已出現。,C,L,.
2016,6,16,神使我喜笑，#凡聽見的必與我一同喜笑；,創世記21章6節下,S,C,M,#小孩問父親：「你猜想我手裡有#多少枚硬幣？猜對了，我把手裡#的一個硬幣給你，否則你給我十#枚。」結果，小孩得了十枚。,C,L,(神使你喜笑)
2016,6,17,從來沒有人恨惡自己的身子，#總是保養顧惜，正像基督待教會一樣；#因我們是他身上的肢體。,以弗所書5章29-30節,S,C,M,有「靈命日糧」，也有「心靈雞湯」，#仍須「身體健康」，為主作工。,C,L,.
2016,6,18,神要擦去他們一切的眼淚；#不再有死亡，也不再有悲哀、哭號、#疼痛，因為以前的事都過去了。,啟示錄21章4節,S,C,M,神啊，我唯一不可失去的，#是你。,C,L,.
2016,6,19,你要使父母歡喜，#使生你的快樂。 ,箴言23章25節,S,C,M,充滿關懷的一件小禮物、#一杯茶或一句問候，使人#滿心歡喜。,C,L,.
2016,6,20,尋找有時、失落有時．#保守有時、捨棄有時．,傳道書3章6節,S,C,M,月缺有時，月圓有時。#日落有時，日出有時。,C,L,.
2016,6,21,撕裂有時、縫補有時．#靜默有時、言語有時．,傳道書3章7節,S,C,M,説對的話，不須爭辯。#説錯的話，不須解釋。,C,L,.
2016,6,22,喜愛有時、恨惡有時．#爭戰有時、和好有時。,傳道書3章8節,S,C,M,今日的我可以打倒昨天的我，#今日的建議可作明天的參考。,C,L,.
2016,6,23,穿上了新人。#這新人在知識上漸漸更新，#正如造他主的形像。,歌羅西書3章10節,S,C,M,你的見證，#是別人的祝福。,C,L,.
2016,6,24,神賜人資財豐富，使他能以吃用，#能取自己的分，在他勞碌中喜樂，#這乃是神的恩賜。,傳道書5章19節,S,C,M,烏龜在「龜兔賽跑」中勝出，#不單因為兔子的驕傲，#而且也須要烏龜的堅持與努力。#勝出是他應得的。,C,L,.
2016,6,25,為什麼看見你弟兄眼中有刺，#卻不想自己眼中有梁木呢？,路加福音6章41節,S,C,M,笑話一則：#老闆要開除做錯事的員工，#友人勸告：「小事情，下次才懲罰他吧！」#老闆說：「若是他不再犯錯，怎麼辦？」,C,L,.
2016,6,26,凡事包容，凡事相信，#凡事盼望，凡事忍耐。,哥林多前書13章7節,S,C,M,這是「愛」。,C,L,.
2016,6,27,神喜悅誰，#就給誰智慧、知識，和喜樂；,傳道書2章26節上,S,C,M,請列出三件神所喜悅的事。,C,L,.
2016,6,28,相近的鄰舍強如遠方的弟兄。,箴言27章10節下,S,C,M,有時身這麼近，心那麽遠。#有時身這麼遠，心那麽近。,C,L,.
2016,6,29,朋友乃時常親愛，#弟兄為患難而生。,箴言17章17節,S,C,M,回應關懷與支持，#傳承愛心立榜樣。,C,L,.
2016,6,30,凡你們所做的都要憑愛心而做。,哥林多前書16章14節,S,C,M,不受歡迎的行為，#例如指出錯處，開除下屬，#是可以用「愛心」去執行的。,C,L,.
2015,1,1,我的心哪，你當默默無聲，專等候#神，因為我的盼望是從他而來。,詩篇62篇5節,S,C,M,新年新盼望，#主恩永常在！,C,L,.
2015,1,2,惟獨他是我的磐石，我的拯救；#他是我的庇護所，我必不動搖。,詩篇62篇6節,S,C,M,聖經人名大搜查：#彼得（Peter）：「磐石」。,C,L,.
2015,1,3,太陽還存，月亮猶在，#人要敬畏你，直到萬代！,詩篇72篇5節,S,C,L,母親的話：#孩子，我願你擁#有樂觀的性格。,C,L,.
2015,1,4,願恩惠、平安從我們的父神#和主耶穌基督歸給你們！,腓利門書3節,L,C,S,享受主同在，#活出基督愛。,L,S,.
2015,1,5,凡事都是為了你們，好使恩惠既藉着#更多的人而加增，感恩也格外顯多，#好歸榮耀給神。,哥林多後書4章15節,L,C,S,生命的成長要用愛心灌溉，#用溫柔扶植，給空間發展，#感謝曾幫助我們的人。,L,S,.
2015,1,6,不要效法這個世界，只要心意更新而#變化，叫你們察驗何為神的善良、#純全、可喜悅的旨意。,羅馬書12章2節,S,C,S,生命的成長在於不斷學習，#進入內心檢視自己，重整自#己的看法和價值觀。,L,S,.
2015,1,7,為要裝備聖徒，做事奉的#工作，建立基督的身體。,以弗所書4章12節,S,C,L,沒有作繭的過程，沒有破繭的#一刻；裝備自己，為主所用。,C,L,.
2015,1,8,不可貪愛錢財，#要以自己所有的為滿足。,希伯來書13章5節上,S,C,L,「不足」推動人追求進步，#「知足」卻使人感到幸福。,C,L,.
2015,1,9,不要毀謗，不要爭吵，要#和氣，對眾人總要顯出溫柔。,提多書3章2節,S,C,L,與人合作，要放下#自己，顧及別人。,C,L,.
2015,1,10,並且人人吃喝，在他的一切勞碌#中享福，這也是神的賞賜。,傳道書3章13節,S,C,L,能夠享受勞動的成#果，是一種福氣。,C,L,.
2015,1,11,他們若聽從事奉他，#就必度日亨通，歷年享福。,約伯記36章11節,S,C,L,常懷信望愛，以#受託之心虔守。,C,L,   
2015,1,12,得智慧，得聰明的，#這人有福了。,箴言3章13節,S,C,L,想一想：#十二點。,C,L,（猜一字，明天揭曉）
2015,1,13,愛是恆久忍耐，又有恩慈。,哥林多前書13章4節上,S,C,L,婚姻篇：#忍耐謙讓，和諧到老。,C,S,（「想一想」答案：玉）  
2015,1,14,你們想要人怎樣待你們，#你們也要怎樣待人。,路加福音6章31節,S,C,L,摯友三品：#一如粥，能暖身暖心，不戚#戚於貧賤，不濟濟於富貴，#灰心時給予幫助和鼓勵。,L,S,.
2015,1,15,神看一切所造的，#看哪，都非常好。,創世記1章31節上,S,C,L,環保錦囊：#選購以再生材料及天#然染料製造的衣物。 ,C,L,.
2015,1,16,天屬你，地也屬你；世界和#其中所充滿的都為你所建立。,詩篇89篇11節,S,C,L,聖經中的地名：#羅馬是古羅馬帝國的首#都，保羅的羅馬書是寫#給當時的羅馬信徒。,L,L,.
2015,1,17,我看重他口中的言語，#過於我需用的飲食。,約伯記23章12節下,S,C,L,適飲適食：#番茄炒蛋#功效：健胃消食、護膚、降血壓,C,L,.
2015,1,18,我喜樂，因人對我說：#「我們到耶和華的殿去。」,詩篇122篇1節,S,C,L,準時返教會，與會眾#一同敬拜讚美神。,L,L,.
2015,1,19,既然你們因順從真理而潔淨了自己的#心靈，能真誠愛弟兄，就該以清潔的心#彼此切實相愛。,彼得前書1章22節,L,C,S,家事小貼士：#以濕布沾適量牙膏擦拭熨斗銹漬#後塗蠟燭，開動熨斗，待蠟溶掉#再塗蠟燭一次，即可去漬。,L,S,.
2015,1,20,耶和華神說：「那人單獨一個不好，#我要為他造一個配偶幫助他。」,創世記2章18節,S,C,M,老友記篇：#老伴：少年夫妻老來伴，#相伴一生到老才是重要。,C,L,.
2015,1,21,朋友時常親愛，#弟兄為患難而生。,箴言17章17節,S,C,L,世情篇：#喜歡你的人給了#你溫暖和勇氣。,C,L,.
2015,1,22,殷勤，不可懶惰。#要靈裏火熱；常常服侍主。,羅馬書12章11節,S,C,L,生命如燈，不明則滅，#欲要燈明，常要心熱。,C,L,（阿虫）
2015,1,23,人點燈，不放在斗底下，而是#放在燈臺上，就照亮一家的人。,馬太福音5章15節,S,C,M,把你的燈提高一點，#好照亮更多人的路。,C,L,（海倫凱勒）
2015,1,24,聰明人的心得知識；#智慧人的耳求知識。,箴言18章15節,S,C,L,教育篇：#教育的目的，不在應該思考#甚麼，而是教人怎樣思考。,C,L,.
2015,1,25,我實在告訴你們，凡要接受神國的，#若不像小孩子，絕不能進去。,馬可福音10章15節,S,C,M,神喜悅我們有一顆赤子之#心，單純愛他，聽他的話。,C,L,.
2015,1,26,人一切的勞碌操心，就是他在日光#之下所勞碌的，又得着了甚麼呢？,傳道書2章22節,S,C,M,當你持續說「非常忙碌」，#就永遠不會感到空閒。 ,L,L,.
2015,1,27,凡事都有定期，天下每一#事務都有定時。,傳道書3章1節,S,C,L,當你持續說「沒有時間」，#就永遠不會有時間。 ,L,L,.
2015,1,28,趁着白日，我們必須做#差我來的那位的工。,約翰福音9章4節上,S,C,L,當你持續說「這事明天再做」，#你的「明天」就永遠不會來。 ,L,L,.
2015,1,29,難道不知你們是神的殿，#神的靈住在你們裏面嗎？,哥林多前書3章16節,S,C,L,日行八千步，日飲八杯水，#日睡八小時，每餐八分飽。,C,L,.
2015,1,30,你要與神和好，要和平，#這樣，福氣必臨到你。,約伯記22章21節,S,C,L,平安是福！ ,C,L,.
2015,1,31,主怎樣饒恕了你們，#你們也要怎樣饒恕人。,歌羅西書3章13節下,S,C,L,百忍不如一恕。,C,L,（阿虫）
2015,2,1,神造萬物，各按其時成為美好，#又將永恆安放在世人心裏。,傳道書3章11節上,S,C,L,快樂啊，我活着，看着青天高，#枝兒迎風搖，鮮花朵朵好。,C,S,（《快樂生活歌》）
2015,2,2,人活多少年，就當快樂多少年，#然而也當想到黑暗的日子；因為這樣的#日子必多，所要來臨的全是虛空。,傳道書11章8節,L,C,S,金錢可以買到娛樂，#而不是快樂。,C,S,.
2015,2,3,我必平安地躺下睡覺，因為獨#有你──耶和華使我安然居住。,詩篇4篇8節,S,C,L,金錢可以買到睡床，#而不是甜夢。,C,L,.
2015,2,4,敬畏耶和華是智慧的開端，#認識至聖者便是聰明。,箴言9章10節,S,C,L,金錢可以買到書籍資#料，而不是睿智穎慧。,C,L,.
2015,2,5,他改變時間、季節，他廢王，立王；#將智慧賜給智慧人，將知識賜給聰明人。,但以理書2章21節,S,C,M,金錢可以買到鐘錶，#而不是時間。,L,S,.
2015,2,6,你們所做的一切#都要憑愛心而做。,哥林多前書16章14節,S,C,L,金錢可以買到僕人的服務，#而不是同心的夥伴。,L,L,.
2015,2,7,神啊，求你為我造清潔的心，#使我裏面重新有正直的靈。,詩篇51篇10節,S,C,L,金錢可以買到華麗的衣服，#而不是美麗的心靈。 ,L,L,.
2015,2,8,但我倚靠你的慈愛，#我的心因你的救恩快樂。,詩篇13篇5節,S,C,L,晴天過，雨天到，雨過了，晴又#到，這樣的過生活，直到工作了。 ,C,S,（《快樂生活歌》）
2015,2,9,人活着，不是單靠食物，乃是#靠耶和華口裏所出的一切話。,申命記8章3節下,S,C,L,金錢可以買到食物，#而不是胃口。,L,L,.
2015,2,10,至於我和我家，#我們必定事奉耶和華。,約書亞記24章15節下,S,C,L,金錢可以買到房屋，#而不是家庭。,L,L,.
2015,2,11,從來沒有人恨惡自己的身體，#總是保養愛惜。,以弗所書5章29節上,S,C,L,金錢可以買到藥物，#而不是健康。,L,L,.
2015,2,12,我是好牧人，#好牧人為羊捨命。,約翰福音10章11節,S,C,L,聖經人名大搜查：#多加（Dorcas）：#「羚羊」。,L,L,.
2015,2,13,他必降臨，像雨降在已割的#草地上，如甘霖滋潤田地。,詩篇72篇6節,S,C,L,母親的話：#孩子，我願你擁有足#夠的養分潤澤心靈。   ,C,L,.
2015,2,14,愛是永不止息。,哥林多前書13章8節上,S,C,L,真正的愛是無條件的，不望回#報、不計較，而且長久忍耐。,C,L,.
2015,2,15,每早晨，這都是新的；#你的信實極其廣大！,耶利米哀歌3章23節,S,C,L,最美好的一天──今天。,C,L,（德蘭修女）
2015,2,16,你們的罪雖像硃紅，必變成雪白；#雖紅如丹顏，必白如羊毛。,以賽亞書1章18節下,S,C,M,家事小貼士：#用兩杯醋混合4升半清水，#可清潔木地板或磚地板。,L,L,.
2015,2,17,敬虔加上知足就是大利。,提摩太前書6章6節下,S,C,L,幸福不是必然，有衣有食，就#當知足，更當心存感恩領受。,C,L,.
2015,2,18,得智慧勝過得金子，#選聰明強如選銀子。,箴言16章16節,S,C,L,想一想：#九個頭。,C,L,（猜一字，明天揭曉）
2015,2,19,這是耶和華所定的日子，#我們在其中要高興歡喜！,詩篇118篇24節,S,C,L,無愁又無掛慮，前程在神手裏，#神恩豐富預備，歡欣添上一歲！,C,L,（「想一想」答案：馗）
2015,2,20,你們若遵行我所命令的，#就是我的朋友。,約翰福音15章14節,S,C,L,摯友三品：#二如水，君子之交淡如水，不過分#熱烈，默默相伴，若即若離亦不棄。,C,S,.
2015,2,21,天地都會消滅，你卻長存；天地都會像#外衣漸漸舊了。你要將天地如內衣更換，#天地就都改變了。,詩篇102篇26節,L,C,S,環保錦囊：#盡量少購免燙或防皺衣物，因可#能添加了含致癌物的紡織助劑。,C,S,.
2015,2,22,主就是那靈；主的靈在哪裏，#哪裏就有自由。,哥林多後書3章17節,S,C,L,愛是生命，也是人#追求自由的基礎。,C,L,.
2015,2,23,耶和華啊，#遍地滿了你的慈愛。 ,詩篇119篇64節上,S,C,L,聖經中的地名：#約旦河是巴勒斯坦最長的河流，耶#穌在這裏接受施洗約翰的洗禮。,L,L,.
2015,2,24,你們若甘心聽從，#必吃地上的美物。,以賽亞書1章19節,S,C,L,適飲適食：#淮杞蜜棗煲瘦肉湯#功效：健脾、潤燥,C,L,.
2015,2,25,我羨慕渴想耶和華的院宇，我的#內心，我的肉體向永生神歡呼。,詩篇84篇2節,S,C,M,老友記篇：#老窩：父母的家永遠是子女的家，#而子女的家永遠不是父母的家。,L,L,.
2015,2,26,你們務要常存弟兄相愛的心。,希伯來書13章1節,S,C,L,世情篇：#你喜歡的人讓你#學會了愛和自持。,C,L,.
2015,2,27,不要貪睡，免致貧窮；#眼要睜開，就可吃飽。,箴言20章13節,S,C,L,教育篇：#此刻打瞌睡，你將做夢；#此刻學習，你將圓夢。 ,L,L,.
2015,2,28,凡事包容。,哥林多前書13章7節上,S,C,L,婚姻篇：#了解對方感受，站在對方立#場思考，才是真正懂得愛。,C,L,.
2015,3,1,諸天述說神的榮耀，#穹蒼傳揚他手的作為。,詩篇19篇1節,S,C,L,樹木花草，蒼天碧海，這是天#父世界，罪惡雖然好像得勝，#天父卻仍掌管。,L,L,（《這是天父世界》）
2015,3,2,我知道，人除了終身喜樂#納福，沒有一件幸福的事。,傳道書3章12節,S,C,L,聖經人名大搜查：#約翰（John）：#「幸福之神」。,L,L,.
2015,3,3,我們都如羊走迷，各人偏行己路；#耶和華使我們眾人的罪孽都歸在他身上。,以賽亞書53章6節,S,C,S,最簡單的事──犯錯。,C,S,（德蘭修女）
2015,3,4,你不要害怕，因為我與你同在；#不要驚惶，因為我是你的神。,以賽亞書41章10節上,S,C,L,最大的阻礙──害怕。,C,L,（德蘭修女）
2015,3,5,我們愛，因為神先愛我們。,約翰一書4章19節,S,C,L,愛情花兒不停落下，有人一#生應接不暇，有人終生漏接。,L,L,（幾米）
2015,3,6,在你面前有滿足的喜樂，#在你右手中有永遠的福樂。,詩篇16篇11節下,S,C,L,母親的話：#孩子，我願你擁有足夠的幸#福，使你的心靈保持活力。   ,C,L,.
2015,3,7,求你用牛膝草潔淨我，我就乾淨；#求你洗滌我，我就比雪更白。,詩篇51篇7節,S,C,M,家事小貼士：#把三杯白醋倒進廁盤，#半小時後沖水，可除臭味。,L,L,.
2015,3,8,魅力是虛假的，美貌是虛浮的；#惟敬畏耶和華的婦女必得稱讚。,箴言31章30節,S,C,M,做個「三獨」婦女：#思想獨立，能力獨立，#經濟獨立。,C,L,.
2015,3,9,我要教導你，指示你當行的路，#我要定睛在你身上勸戒你。,詩篇32篇8節,S,C,L,關鍵的選擇，決定一生；#細小的選擇，影響心情。,L,L,.
2015,3,10,弟兄們，你們不要彼此埋怨，#免得受審判。,雅各書5章9節上,S,C,L,不要抱怨，努力改變#才是正確的選擇。,L,L,.
2015,3,11,人心籌算自己的道路；#惟耶和華指引他的腳步。,箴言16章9節,S,C,L,過去的選擇造就了現在，#現在的選擇決定未來。,L,L,.
2015,3,12,敬畏耶和華是智慧的開端，#凡遵行他命令的有美好的見識。#耶和華是永遠當讚美的！,詩篇111篇10節,L,C,S,想一想：#六十天。,C,S,（猜一字，明天揭曉）
2015,3,13,至於我和我家，#我們必定事奉耶和華。,約書亞記24章15節下,S,C,L,婚姻篇：#婚前要理性，婚後要感性。,C,L,（「想一想」答案：朋） 
2015,3,14,因為神不是叫人混亂，#而是叫人和諧的神。,哥林多前書14章33節上,S,C,L,摯友三品：#三如茶，如茶之友能陶冶你，#彼此無需言語亦能相知相融。,C,L,.
2015,3,15,所以，你們既是神的選民，#聖潔、蒙愛的人，要穿上憐憫、#恩慈、謙虛、溫柔和忍耐。,歌羅西書3章12節,L,C,M,求主擴闊我們的心，即使#忙碌仍有空間接納他人。,C,L,.
2015,3,16,天地照你的典章存到今日；#萬物都是你的僕役。,詩篇119篇91節,S,C,L,環保錦囊：#用廢紙或雙面影印，#信封可多次使用。,L,L,.
2015,3,17,我造大地，又創造人在地上。,以賽亞書45章12節上,S,C,L,聖經中的地名：#埃及是古代近東一個重要的強國，#在以色列的歷史中擔當了重要角色#（創37-50章；出1-15章）。 ,L,L,.
2015,3,18,疲乏的人，我使他振作；#愁煩的人，我使他滿足。,耶利米書31章25節,S,C,L,最嚴重的錯誤──自暴自棄。,C,L,（德蘭修女）
2015,3,19,人若賺得全世界，賠上自己的生命，#有甚麼益處呢？人還能拿甚麼換生命呢？,馬太福音16章26節,S,C,M,不甘放下的，往往不是值得珍惜的；#苦苦追求的，往往不是生命需要的。,C,S,.
2015,3,20,你們要嘗嘗主恩的滋味，便知道#他是美善；投靠他的人有福了！,詩篇34篇8節,S,C,M,適飲適食：#蝦仁炒青瓜#功效：滋陰補血、益氣健脾、養胃,C,S,.
2015,3,21,若有人在基督裏，他就是新造的#人，舊事已過，都變成新的了。,哥林多後書5章17節下,S,C,M,做個「三忘」人：#忘記年齡、忘記病痛、忘記恩怨。,C,S,.
2015,3,22,耶穌說：「在人所不能的事，#在神都能。」,路加福音18章27節,S,C,L,感謝主，讓不可能的變為可能，#使我得享永生。,L,L,.
2015,3,23,願主引導你們的心去愛神，#並學基督的忍耐！ ,帖撒羅尼迦後書3章5節,S,C,L,人人要「三養」：#修養、涵養、保養。,L,L,.
2015,3,24,清心的人有福了！#因為他們必得見神。,馬太福音5章8節,S,C,L,心靜，才能聽見自己的心聲；#心清，才能看見萬物的本性。,C,L,.
2015,3,25,有人至死身體強壯，#盡得平順安逸。,約伯記21章23節,S,C,L,老友記篇：#老本：身體健康，既是#財富也是自立的本錢。,C,L,.
2015,3,26,我的心哪，你為何憂悶？為何#在我裏面煩躁？應當仰望神。,詩篇42篇11節上,S,C,L,心情不是生活的全部，卻能左右#生活；控制心情，生活才會平和。,L,L,.
2015,3,27,你們想要人怎樣待你們，#你們也要怎樣待人。,路加福音6章31節,S,C,L,世情篇：#你不喜歡的人教曉你寬容和尊重。,C,L,.
2015,3,28,我用智慧專心探尋、#考察天下所發生的一切事。,傳道書1章13節上,L,C,L,教育篇：#學習時的艱苦是暫時的，#學到的知識卻終生受用。,C,L,.
2015,3,29,你的話一開啟就發出亮光，#使愚蒙人通達。,詩篇119篇130節,S,C,L,天父啊，感謝你#的言語教導我。,C,L,.
2015,3,30,你或向左或向右，必聽見後邊有#聲音說：「這是正路，要行在其間。」,以賽亞書30章21節,S,C,M,一個人雖然可以選擇許多#路，但不能同時走兩條路。,L,L,.
2015,3,31,倚靠耶和華的人好像錫安山，#安穩坐鎮，永不動搖。,詩篇125篇1節,S,C,L,一步登不上高山，但一步不#慎，卻能從懸崖上掉下來。,C,L,.
2015,4,1,我要引導盲人行他們所不認識的道，引領#他們走他們未曾走過的路；我在他們面前#使黑暗變為光明，使彎曲變為平直。,以賽亞書42章16節上,L,C,S,聖經人名大搜查：#呂底亞（Lydia）：「彎曲」。,C,S,.
2015,4,2,來，我們歸向耶和華吧！他撕裂我們，#也必醫治；打傷我們，也必包紮。,何西阿書6章1節,S,C,M,母親的話：#孩子，我願你擁有足夠的疼痛，#讓生活中最小的喜悅都變得明顯。  ,L,L,.
2015,4,3,他被掛在木頭上，親身擔當了我們的罪，#使我們既然在罪上死，就得以在義上活。,彼得前書2章24節上,S,C,M,主啊，謝謝你在十字架上為#我們捨命，賜世人永生。,L,L,.
2015,4,4,凡接納他的，就是信他名的人，#他就賜他們權柄作神的兒女。,約翰福音1章12節,S,C,L,主啊，謝謝你賜下獨生子，#使我們成為你的兒女。,L,L,.
2015,4,5,他曾照自己的大憐憫，藉着耶穌基督從#死人中復活，重生了我們，#使我們有活的盼望。 ,彼得前書1章3節下,L,C,M,哈利路亞！救主勝過#死亡，他復活了！,L,L,.
2015,4,6,人的高傲使自己蒙羞；#心裏謙遜的，必得尊榮。,箴言29章23節,S,C,L,驕傲使天使淪為魔鬼，#謙遜使凡人彷如天使。,C,L,（奧古斯丁）
2015,4,7,疲乏的，他賜能力；#軟弱的，他加力量。,以賽亞書40章29節,S,C,L,向昨天取經驗，#向今天要成果，#向明天支動力。,C,L,.
2015,4,8,神啊，求你為我造清潔的心，#使我裏面重新有正直的靈。,詩篇51篇10節,S,C,L,家事小貼士：#以一份醋加入四份清水，混#合成天然的玻璃窗清潔劑。,C,L,.
2015,4,9,你當認識耶和華──你父的神，#全心樂意地事奉他。,歷代志上28章9節中,S,C,L,禱告不是要改變神，使#他從不甘願變為甘願。,C,L,.
2015,4,10,他們尚未求告，我就應允；#正說話的時候，我就垂聽。,以賽亞書65章24節,S,C,L,禱告是相信神會聽取、回應，#甚至賜下超乎所求的事。,L,L,.
2015,4,11,你要以全能者為喜樂，#向神仰臉。,約伯記22章26節下,S,C,L,樂觀是成功之源，#悲觀是失敗之因。,C,L,（孫中山）
2015,4,12,因為人子來，並不是要受人#的服事，乃是要服事人。,馬可福音10章45節上,S,C,L,天父啊，教導我擁有你兒子耶穌#基督的心，並指導我如何服事人。,L,L,.
2015,4,13,在何處有嫉妒、自私，在何處#就有動亂和各樣的壞事。,雅各書3章16節,S,C,L,萬惡的根源──自私。,C,L,（德蘭修女）
2015,4,14,要憑愛心行事，正如基督愛我們，#為我們捨了自己，當作馨香的供物#和祭物獻給神。,以弗所書5章2節,L,C,M,最好的休閒活動──工作。,C,L,（德蘭修女）
2015,4,15,耶和華以能力創造大地，以智慧#建立世界，以聰明鋪張穹蒼。,耶利米書10章12節,S,C,M,想一想：#掌門人。,C,L,（猜一字，明天揭曉）
2015,4,16,二人成為一體。既然如此，夫妻#不再是兩個人，而是一體的了。,馬可福音10章8節,S,C,L,婚姻篇：#婚前要知足，婚後要感恩。,C,L,（「想一想」答案：們）
2015,4,17,因為我們爭戰的兵器本不是屬血氣的，#而是憑着神的能力，能夠#攻破堅固的營壘。,哥林多後書10章4節上,L,C,S,不要在必輸的情況下逞英雄，#也不要在無理的情況下講理。 ,C,S,.
2015,4,18,耶和華善待萬有，他的憐憫#覆庇他一切所造的。,詩篇145篇9節,S,C,L,得意時應善待他人，因#為你失意時需要他們。,C,L,.
2015,4,19,耶和華必在你前面行，他必親自與你#同在，必不撇下你，也不丟棄你。,申命記31章8節上,S,C,M,求主賜我能力走往你指引的方向。,C,L,.
2015,4,20,我要稱謝你，因我受造奇妙可畏，#你的作為奇妙，這是我心深知道的。,詩篇139篇14節,S,C,M,環保錦囊：#可與朋友交換穿着二手衣物。,C,L,.
2015,4,21,求你使虛假和謊言遠離我，使我不#貧窮也不富足，賜給我需用的飲食。,箴言30章8節,S,C,M,老友記篇：#老底：手中要有點積蓄，錢不#是萬能，沒有錢卻是萬萬不能。,L,L,.
2015,4,22,你們要留意聽從我的話，就能吃#那美物，得享肥甘，心中喜樂。,以賽亞書55章2節下,S,C,M,適飲適食：#青椒炒土豆絲#功效：排毒潤腸、健脾消食,C,L,.
2015,4,23,膏油與香料使人心喜悅，#朋友誠心的勸勉也是如此甘美。,箴言27章9節,S,C,M,朋友篇：#友誼就像一本書，燒掉只需幾#秒鐘，但寫一本書卻需多年。 ,C,L,.
2015,4,24,地和其中所充滿的，世界和#住在其中的，都屬耶和華。,詩篇24篇1節,S,C,L,聖經中的地名：#迦南是神應許賜給亞伯拉罕及其後裔#的地方，地饒富庶，是流奶與蜜之地#（創17：8；出13：5）。,L,L,.
2015,4,25,你的手造了我，塑造我；求你#賜我悟性學習你的命令！,詩篇119篇73節,S,C,L,教育篇：#學習就是學着尋找樂趣。,C,L,.
2015,4,26,沒有信，就不能討神的喜悅，因為到神#面前來的人必須信有神，並且信他#會賞賜尋求他的人。,希伯來書11章6節,L,C,M,主啊，請原諒我的盲目和小信。,C,L,.
2015,4,27,你們不要評斷別人，就不被審判；#你們不要定人的罪，就不被定罪；#你們要饒恕人，就必蒙饒恕。,路加福音6章37節,L,C,M,世情篇：#不喜歡你的人讓你自省與成長。,C,L,.
2015,4,28,我就是葡萄樹，你們是枝子。常在#我裏面的，我也常在他裏面，這人#就多結果子。,約翰福音15章5節上,L,C,M,葡萄被壓，才得釋放，釀出新酒。,C,L,（《你許可》）
2015,4,29,耶和華向我賞賜一切厚恩，#我拿甚麼來報答他呢？,詩篇116篇12節,S,C,L,人生到了絕處，才知道愛的深#處，才能盛載神恩，豐滿傾注。,L,L,（《你許可》）
2015,4,30,敬畏耶和華心存謙卑，就得#財富、尊榮、生命為賞賜。,箴言22章4節,S,C,L,有時當思無時苦，#晴天要積雨來糧。,C,L,.
2015,5,1,要準備好你們的心，謹慎自守，專心盼#望耶穌基督顯現的時候帶給你們的恩惠。,彼得前書1章13節下,S,C,S,成功是給最充分準備的人。,C,S,.
2015,5,2,只要我們將起初確實的信心堅持#到底，就在基督裏有份了。,希伯來書3章14節,S,C,M,成功是給堅持到底的人。,C,S,.
2015,5,3,人仰望耶和華，安靜等候#他的救恩，這是好的。,耶利米哀歌3章26節,S,C,L,神啊，我承認自己的軟弱，但#靠着你的幫肋，我會跟從你。,C,L,.
2015,5,4,我們因信耶穌，就在他裏面放膽#無懼，滿有自信地進到神面前。,以弗所書3章12節,S,C,M,成功是給願意信靠的人。,C,L,.
